state_name,state_code,city_code,city_name,county_code,county_name
WASHINGTON,53,2320,TUMWATER,67,THURSTON
WASHINGTON,53,2330,TWISP,47,OKANOGAN
WASHINGTON,53,2331,TYLER,63,SPOKANE
WASHINGTON,53,2333,UNDERWOOD,59,SKAMANIA
WASHINGTON,53,2335,UNION,45,MASON
WASHINGTON,53,2340,UNION GAP,77,YAKIMA
WASHINGTON,53,2350,UNIONTOWN,75,WHITMAN
WASHINGTON,53,2337,UNIVERSITY PLACE,53,PIERCE
WASHINGTON,53,2354,URBAN,57,SKAGIT
WASHINGTON,53,2355,USK,51,PEND OREILLE
WASHINGTON,53,2360,VADER,41,LEWIS
WASHINGTON,53,2362,VAIL,67,THURSTON
WASHINGTON,53,2365,VALLEY,65,STEVENS
WASHINGTON,53,2367,VALLEYFORD,63,SPOKANE
WASHINGTON,53,2370,VANCOUVER,11,CLARK
WASHINGTON,53,2371,VANTAGE,37,KITTITAS
WASHINGTON,53,2373,VASHON,33,KING
WASHINGTON,53,2372,VASHON ISL,33,KING
WASHINGTON,53,2374,VAUGHN,53,PIERCE
WASHINGTON,53,2375,VERADALE,63,SPOKANE
WASHINGTON,53,2385,WAHKIACUS,39,KLICKITAT
WASHINGTON,53,2380,WAITSBURG,71,WALLA WALLA
WASHINGTON,53,2388,WALDRON,55,SAN JUAN
WASHINGTON,53,2390,WALLA WALLA,71,WALLA WALLA
WASHINGTON,53,2393,WALLULA,71,WALLA WALLA
WASHINGTON,53,2400,WAPATO,77,YAKIMA
WASHINGTON,53,2410,WARDEN,25,GRANT
WASHINGTON,53,2420,WASHOUGAL,11,CLARK
WASHINGTON,53,2430,WASHTUCNA,1,ADAMS
WASHINGTON,53,2440,WATERVILLE,17,DOUGLAS
WASHINGTON,53,2443,WAUCONDA,47,OKANOGAN
WASHINGTON,53,2444,WAUKON,43,LINCOLN
WASHINGTON,53,2445,WAUNA,53,PIERCE
WASHINGTON,53,2450,WAVERLY,63,SPOKANE
WASHINGTON,53,2455,WELLPINIT,65,STEVENS
WASHINGTON,53,2460,WENATCHEE,7,CHELAN
WASHINGTON,53,2470,WEST CLARKSTON,3,ASOTIN
WASHINGTON,53,2475,WEST RICHLAND,5,BENTON
WASHINGTON,53,2490,WEST WENATCHEE,7,CHELAN
WASHINGTON,53,2472,WESTLAKE,25,GRANT
WASHINGTON,53,2480,WESTPORT,27,GRAYS HARBOR
WASHINGTON,53,2508,NAVAL AIR STATION WHIDBEY ISLAND ,29,ISLAND
WASHINGTON,53,2495,WHITE CENTER,33,KING
WASHINGTON,53,2500,WHITE SALMON,39,KLICKITAT
WASHINGTON,53,2507,WHITE SWAN,77,YAKIMA
WASHINGTON,53,2510,WILBUR,43,LINCOLN
WASHINGTON,53,2520,WILKESON,53,PIERCE
WASHINGTON,53,2525,WILLAPA,49,PACIFIC
WASHINGTON,53,2526,WILLARD,59,SKAMANIA
WASHINGTON,53,2530,WILSON CREEK,25,GRANT
WASHINGTON,53,2540,WINLOCK,41,LEWIS
WASHINGTON,53,2545,WINONA,75,WHITMAN
WASHINGTON,53,2560,WINTHROP,47,OKANOGAN
WASHINGTON,53,2564,WISHRAM,39,KLICKITAT
WASHINGTON,53,2562,WITHROW,17,DOUGLAS
WASHINGTON,53,2565,WOODINVILLE,33,KING
WASHINGTON,53,2570,WOODLAND,11,CLARK
WASHINGTON,53,2570,WOODLAND,15,COWLITZ
WASHINGTON,53,2572,WOODMONT BEACH,33,KING
WASHINGTON,53,2575,WOODWAY,61,SNOHOMISH
WASHINGTON,53,2580,YACOLT,11,CLARK
WASHINGTON,53,2590,YAKIMA,77,YAKIMA
WASHINGTON,53,2595,YARROW POINT,33,KING
WASHINGTON,53,2600,YELM,67,THURSTON
WASHINGTON,53,2608,ZENITH,33,KING
WASHINGTON,53,2610,ZILLAH,77,YAKIMA
WEST VIRGINIA,54,8,ABRAHAM,81,RALEIGH
WEST VIRGINIA,54,10,ACCOVILLE,45,LOGAN
WEST VIRGINIA,54,15,ADRIAN,97,UPSHUR
WEST VIRGINIA,54,20,ADVENT,35,JACKSON
WEST VIRGINIA,54,30,ALBRIGHT,77,PRESTON
WEST VIRGINIA,54,40,ALDERSON,25,GREENBRIER
WEST VIRGINIA,54,40,ALDERSON,63,MONROE
WEST VIRGINIA,54,45,ALEXANDER,97,UPSHUR
WEST VIRGINIA,54,50,ALGOMA,47,MCDOWELL
WEST VIRGINIA,54,53,ALKOL,43,LINCOLN
WEST VIRGINIA,54,54,ALLEN JUNCTION,109,WYOMING
WEST VIRGINIA,54,55,ALLOY,19,FAYETTE
WEST VIRGINIA,54,57,ALMA,95,TYLER
WEST VIRGINIA,54,60,ALPOCA,109,WYOMING
WEST VIRGINIA,54,62,ALUM BRIDGE,41,LEWIS
WEST VIRGINIA,54,64,ALUM CREEK,39,KANAWHA
WEST VIRGINIA,54,64,ALUM CREEK,43,LINCOLN
WEST VIRGINIA,54,66,ALVON,25,GREENBRIER
WEST VIRGINIA,54,65,AMBOY,77,PRESTON
WEST VIRGINIA,54,68,AMEAGLE,81,RALEIGH
WEST VIRGINIA,54,70,AMHERSTDALE,45,LOGAN
WEST VIRGINIA,54,72,AMIGO,81,RALEIGH
WEST VIRGINIA,54,72,AMIGO,109,WYOMING
WEST VIRGINIA,54,75,AMMA,87,ROANE
WEST VIRGINIA,54,80,ANAWALT,47,MCDOWELL
WEST VIRGINIA,54,90,ANMOORE,33,HARRISON
WEST VIRGINIA,54,94,ANNAMORIAH,13,CALHOUN
WEST VIRGINIA,54,100,ANSTED,19,FAYETTE
WEST VIRGINIA,54,102,ANTHONY,25,GREENBRIER
WEST VIRGINIA,54,105,APPLE GROVE,53,MASON
WEST VIRGINIA,54,108,ARBOVALE,75,POCAHONTAS
WEST VIRGINIA,54,101,ARBUCKLE,53,MASON
WEST VIRGINIA,54,103,ARDEN,1,BARBOUR
WEST VIRGINIA,54,107,ARNETT,81,RALEIGH
WEST VIRGINIA,54,104,ARNOLDSBURG,13,CALHOUN
WEST VIRGINIA,54,106,ARTHUR,23,GRANT
WEST VIRGINIA,54,109,ARTHURDALE,77,PRESTON
WEST VIRGINIA,54,118,ARTIE,81,RALEIGH
WEST VIRGINIA,54,114,ASBURY,25,GREENBRIER
WEST VIRGINIA,54,115,ASCO,47,MCDOWELL
WEST VIRGINIA,54,112,ASHFORD,5,BOONE
WEST VIRGINIA,54,111,ASHLAND,47,MCDOWELL
WEST VIRGINIA,54,113,ASHTON,53,MASON
WEST VIRGINIA,54,110,ATHENS,55,MERCER
WEST VIRGINIA,54,120,AUBURN,85,RITCHIE
WEST VIRGINIA,54,121,AUGUSTA,27,HAMPSHIRE
WEST VIRGINIA,54,121,AUGUSTA,55,MERCER
WEST VIRGINIA,54,123,AURORA,77,PRESTON
WEST VIRGINIA,54,124,AUTO,25,GREENBRIER
WEST VIRGINIA,54,125,AVONDALE,47,MCDOWELL
WEST VIRGINIA,54,126,BAILEYSVILLE,109,WYOMING
WEST VIRGINIA,54,129,BAISDEN,59,MINGO
WEST VIRGINIA,54,127,BAKER,31,HARDY
WEST VIRGINIA,54,132,BAKERTON,37,JEFFERSON
WEST VIRGINIA,54,133,BALD KNOB,5,BOONE
WEST VIRGINIA,54,135,BALDWIN,21,GILMER
WEST VIRGINIA,54,131,BALLARD,63,MONROE
WEST VIRGINIA,54,134,BALLENGEE,89,SUMMERS
WEST VIRGINIA,54,128,BANCROFT,79,PUTNAM
WEST VIRGINIA,54,130,BARBOURSVILLE,11,CABELL
WEST VIRGINIA,54,136,BARNABUS,45,LOGAN
WEST VIRGINIA,54,137,BARRACKVILLE,49,MARION
WEST VIRGINIA,54,138,BARRETT,5,BOONE
WEST VIRGINIA,54,140,BARTLEY,47,MCDOWELL
WEST VIRGINIA,54,150,BARTOW,75,POCAHONTAS
WEST VIRGINIA,54,155,BASIN,109,WYOMING
WEST VIRGINIA,54,158,BAXTER,49,MARION
WEST VIRGINIA,54,160,BAYARD,23,GRANT
WEST VIRGINIA,54,161,BEARD,75,POCAHONTAS
WEST VIRGINIA,54,163,BEARDS FORK,19,FAYETTE
WEST VIRGINIA,54,165,BEAVER,81,RALEIGH
WEST VIRGINIA,54,173,BECKWITH,19,FAYETTE
WEST VIRGINIA,54,168,BEESON,55,MERCER
WEST VIRGINIA,54,180,BELINGTON,1,BARBOUR
WEST VIRGINIA,54,185,BELLEVILLE,107,WOOD
WEST VIRGINIA,54,190,BELMONT,73,PLEASANTS
WEST VIRGINIA,54,195,BELVA,19,FAYETTE
WEST VIRGINIA,54,195,BELVA,67,NICHOLAS
WEST VIRGINIA,54,198,BENS RUN,95,TYLER
WEST VIRGINIA,54,199,BENTREE,15,CLAY
WEST VIRGINIA,54,199,BENTREE,67,NICHOLAS
WEST VIRGINIA,54,200,BENWOOD,51,MARSHALL
WEST VIRGINIA,54,203,BEREA,85,RITCHIE
WEST VIRGINIA,54,204,BERGOO,101,WEBSTER
WEST VIRGINIA,54,205,BERKELEY SPRINGS,65,MORGAN
WEST VIRGINIA,54,210,BERWIND,47,MCDOWELL
WEST VIRGINIA,54,220,BETHANY,9,BROOKE
WEST VIRGINIA,54,230,BETHLEHEM,69,OHIO
WEST VIRGINIA,54,240,BEVERLY,83,RANDOLPH
WEST VIRGINIA,54,241,BICKMORE,15,CLAY
WEST VIRGINIA,54,242,BIG CHIMNEY,39,KANAWHA
WEST VIRGINIA,54,245,BIG CREEK,45,LOGAN
WEST VIRGINIA,54,246,BIG OTTER,15,CLAY
WEST VIRGINIA,54,247,BIG RUN,101,WEBSTER
WEST VIRGINIA,54,247,BIG RUN,103,WETZEL
WEST VIRGINIA,54,251,BIG SANDY,47,MCDOWELL
WEST VIRGINIA,54,252,BIG SPRINGS,13,CALHOUN
WEST VIRGINIA,54,1566,BIG STICK,81,RALEIGH
WEST VIRGINIA,54,243,BIGBEND,13,CALHOUN
WEST VIRGINIA,54,253,BIM,5,BOONE
WEST VIRGINIA,54,249,BIRCH RIVER,67,NICHOLAS
WEST VIRGINIA,54,250,BLACKSVILLE,61,MONONGALIA
WEST VIRGINIA,54,255,BLAIR,45,LOGAN
WEST VIRGINIA,54,254,BLANDVILLE,17,DODDRIDGE
WEST VIRGINIA,54,257,BLOOMERY,27,HAMPSHIRE
WEST VIRGINIA,54,258,BLOOMINGROSE,5,BOONE
WEST VIRGINIA,54,256,BLOUNT,39,KANAWHA
WEST VIRGINIA,54,259,BLUE CREEK,39,KANAWHA
WEST VIRGINIA,54,263,BLUE JAY,81,RALEIGH
WEST VIRGINIA,54,260,BLUEFIELD,55,MERCER
WEST VIRGINIA,54,261,BLUEWELL,55,MERCER
WEST VIRGINIA,54,262,BOB WHITE,5,BOONE
WEST VIRGINIA,54,264,BOGGS,101,WEBSTER
WEST VIRGINIA,54,270,BOLIVAR,37,JEFFERSON
WEST VIRGINIA,54,275,BOLT,81,RALEIGH
WEST VIRGINIA,54,276,BOMONT,15,CLAY
WEST VIRGINIA,54,280,BOOMER,19,FAYETTE
WEST VIRGINIA,54,282,BOOTH,61,MONONGALIA
WEST VIRGINIA,54,284,BORDERLAND,59,MINGO
WEST VIRGINIA,54,2680,BOTTOM CREEK,47,MCDOWELL
WEST VIRGINIA,54,285,BOWDEN,83,RANDOLPH
WEST VIRGINIA,54,286,BOZOO,63,MONROE
WEST VIRGINIA,54,1478,BRADEN,95,TYLER
WEST VIRGINIA,54,287,BRADLEY,81,RALEIGH
WEST VIRGINIA,54,290,BRADSHAW,47,MCDOWELL
WEST VIRGINIA,54,292,BRAEHOLM,45,LOGAN
WEST VIRGINIA,54,300,BRAMWELL,55,MERCER
WEST VIRGINIA,54,305,BRANCHLAND,43,LINCOLN
WEST VIRGINIA,54,310,BRANDONVILLE,77,PRESTON
WEST VIRGINIA,54,312,BRANDYWINE,71,PENDLETON
WEST VIRGINIA,54,313,BREEDEN,59,MINGO
WEST VIRGINIA,54,314,BRENTON,109,WYOMING
WEST VIRGINIA,54,317,BRETZ,77,PRESTON
WEST VIRGINIA,54,317,BRETZ,93,TUCKER
WEST VIRGINIA,54,320,BRIDGEPORT,33,HARRISON
WEST VIRGINIA,54,322,BRISTOL,33,HARRISON
WEST VIRGINIA,54,323,BROHARD,105,WIRT
WEST VIRGINIA,54,324,BROOKS,89,SUMMERS
WEST VIRGINIA,54,325,BROOKSIDE,77,PRESTON
WEST VIRGINIA,54,327,BROWNTON,1,BARBOUR
WEST VIRGINIA,54,330,BRUCETON MILLS,77,PRESTON
WEST VIRGINIA,54,333,BRUNO,45,LOGAN
WEST VIRGINIA,54,596,BRUSHTON,5,BOONE
WEST VIRGINIA,54,335,BUCKEYE,75,POCAHONTAS
WEST VIRGINIA,54,340,BUCKHANNON,97,UPSHUR
WEST VIRGINIA,54,345,BUD,109,WYOMING
WEST VIRGINIA,54,350,BUFFALO,79,PUTNAM
WEST VIRGINIA,54,354,BUNKER HILL,3,BERKELEY
WEST VIRGINIA,54,353,BURLINGTON,57,MINERAL
WEST VIRGINIA,54,355,BURNING SPRINGS,105,WIRT
WEST VIRGINIA,54,360,BURNSVILLE,7,BRAXTON
WEST VIRGINIA,54,361,BURNT HOUSE,85,RITCHIE
WEST VIRGINIA,54,357,BURNWELL,39,KANAWHA
WEST VIRGINIA,54,362,BURTON,103,WETZEL
WEST VIRGINIA,54,365,CABIN CREEK,39,KANAWHA
WEST VIRGINIA,54,366,CABINS,23,GRANT
WEST VIRGINIA,54,370,CAIRO,85,RITCHIE
WEST VIRGINIA,54,372,CALDWELL,25,GREENBRIER
WEST VIRGINIA,54,375,CALVIN,67,NICHOLAS
WEST VIRGINIA,54,385,CAMDEN,41,LEWIS
WEST VIRGINIA,54,380,CAMDEN ON GAULEY,101,WEBSTER
WEST VIRGINIA,54,390,CAMERON,51,MARSHALL
WEST VIRGINIA,54,393,CAMP CREEK,55,MERCER
WEST VIRGINIA,54,395,CANEBRAKE,47,MCDOWELL
WEST VIRGINIA,54,400,CANNELTON,19,FAYETTE
WEST VIRGINIA,54,403,CANVAS,67,NICHOLAS
WEST VIRGINIA,54,405,CAPELS,47,MCDOWELL
WEST VIRGINIA,54,410,CAPON BRIDGE,27,HAMPSHIRE
WEST VIRGINIA,54,412,CAPON SPRINGS,27,HAMPSHIRE
WEST VIRGINIA,54,415,CARBON,39,KANAWHA
WEST VIRGINIA,54,420,CARETTA,47,MCDOWELL
WEST VIRGINIA,54,425,CAROLINA,49,MARION
WEST VIRGINIA,54,430,CARSWELL,47,MCDOWELL
WEST VIRGINIA,54,433,CASCADE,77,PRESTON
WEST VIRGINIA,54,436,CASHMERE,63,MONROE
WEST VIRGINIA,54,440,CASS,75,POCAHONTAS
WEST VIRGINIA,54,442,CASSITY,83,RANDOLPH
WEST VIRGINIA,54,441,CASSVILLE,61,MONONGALIA
WEST VIRGINIA,54,444,CATAWBA,49,MARION
WEST VIRGINIA,54,450,CEDAR GROVE,39,KANAWHA
WEST VIRGINIA,54,452,CEDARVILLE,21,GILMER
WEST VIRGINIA,54,455,CENTER POINT,17,DODDRIDGE
WEST VIRGINIA,54,457,CENTRALIA,7,BRAXTON
WEST VIRGINIA,54,459,CENTURY,1,BARBOUR
WEST VIRGINIA,54,460,CEREDO,99,WAYNE
WEST VIRGINIA,54,470,CHAPMANVILLE,45,LOGAN
WEST VIRGINIA,54,490,CHARLES TOWN,37,JEFFERSON
WEST VIRGINIA,54,480,CHARLESTON,39,KANAWHA
WEST VIRGINIA,54,491,CHARLTON HEIGHTS,19,FAYETTE
WEST VIRGINIA,54,492,CHARMCO,25,GREENBRIER
WEST VIRGINIA,54,500,CHATTAROY,59,MINGO
WEST VIRGINIA,54,505,CHAUNCEY,45,LOGAN
WEST VIRGINIA,54,510,CHELYAN,39,KANAWHA
WEST VIRGINIA,54,514,CHERRY GROVE,71,PENDLETON
WEST VIRGINIA,54,516,CHERRY RUN,65,MORGAN
WEST VIRGINIA,54,520,CHESAPEAKE,39,KANAWHA
WEST VIRGINIA,54,530,CHESTER,29,HANCOCK
WEST VIRGINIA,54,535,CHLOE,13,CALHOUN
WEST VIRGINIA,54,538,CIRCLEVILLE,71,PENDLETON
WEST VIRGINIA,54,540,CLARKSBURG,33,HARRISON
WEST VIRGINIA,54,550,CLAY,15,CLAY
WEST VIRGINIA,54,553,CLEAR CREEK,81,RALEIGH
WEST VIRGINIA,54,556,CLEAR FORK,109,WYOMING
WEST VIRGINIA,54,557,CLEARVIEW,69,OHIO
WEST VIRGINIA,54,558,CLEM,7,BRAXTON
WEST VIRGINIA,54,560,CLENDENIN,39,KANAWHA
WEST VIRGINIA,54,559,CLEVELAND,101,WEBSTER
WEST VIRGINIA,54,561,CLIFFTOP,19,FAYETTE
WEST VIRGINIA,54,562,CLIFTON,53,MASON
WEST VIRGINIA,54,563,CLINTONVILLE,25,GREENBRIER
WEST VIRGINIA,54,564,CLIO,87,ROANE
WEST VIRGINIA,54,565,CLOTHIER,45,LOGAN
WEST VIRGINIA,54,567,COAL CITY,81,RALEIGH
WEST VIRGINIA,54,570,COAL FORK,39,KANAWHA
WEST VIRGINIA,54,571,COAL MOUNTAIN,109,WYOMING
WEST VIRGINIA,54,568,COALDALE,55,MERCER
WEST VIRGINIA,54,575,COALTON,83,RANDOLPH
WEST VIRGINIA,54,580,COALWOOD,47,MCDOWELL
WEST VIRGINIA,54,581,COBURN,103,WETZEL
WEST VIRGINIA,54,583,COLCORD,81,RALEIGH
WEST VIRGINIA,54,582,COLFAX,49,MARION
WEST VIRGINIA,54,585,COLLIERS,9,BROOKE
WEST VIRGINIA,54,584,COLORED HILL,55,MERCER
WEST VIRGINIA,54,589,COMFORT,5,BOONE
WEST VIRGINIA,54,587,CONGO,29,HANCOCK
WEST VIRGINIA,54,588,COOL RIDGE,81,RALEIGH
WEST VIRGINIA,54,590,CORA,45,LOGAN
WEST VIRGINIA,54,592,CORE,61,MONONGALIA
WEST VIRGINIA,54,594,CORINNE,109,WYOMING
WEST VIRGINIA,54,593,CORINTH,77,PRESTON
WEST VIRGINIA,54,598,CORLEY,7,BRAXTON
WEST VIRGINIA,54,603,CORNSTALK,25,GREENBRIER
WEST VIRGINIA,54,595,COTTAGEVILLE,35,JACKSON
WEST VIRGINIA,54,597,COTTLE,67,NICHOLAS
WEST VIRGINIA,54,599,COVEL,109,WYOMING
WEST VIRGINIA,54,600,COWEN,101,WEBSTER
WEST VIRGINIA,54,602,COXS MILLS,21,GILMER
WEST VIRGINIA,54,610,CRAB ORCHARD,81,RALEIGH
WEST VIRGINIA,54,612,CRAIGSVILLE,67,NICHOLAS
WEST VIRGINIA,54,613,CRANBERRY,81,RALEIGH
WEST VIRGINIA,54,614,CRAWFORD,41,LEWIS
WEST VIRGINIA,54,617,CRAWLEY,25,GREENBRIER
WEST VIRGINIA,54,615,CRESTON,105,WIRT
WEST VIRGINIA,54,618,CRICHTON,25,GREENBRIER
WEST VIRGINIA,54,619,CROSS LANES,39,KANAWHA
WEST VIRGINIA,54,620,CROWN,45,LOGAN
WEST VIRGINIA,54,620,CROWN,61,MONONGALIA
WEST VIRGINIA,54,622,CROWN HILL,39,KANAWHA
WEST VIRGINIA,54,626,CRUM,99,WAYNE
WEST VIRGINIA,54,630,CRUMPLER,47,MCDOWELL
WEST VIRGINIA,54,632,CRYSTAL,55,MERCER
WEST VIRGINIA,54,640,CUCUMBER,47,MCDOWELL
WEST VIRGINIA,54,643,CULLODEN,11,CABELL
WEST VIRGINIA,54,642,CUNARD,19,FAYETTE
WEST VIRGINIA,54,633,CURTIN,101,WEBSTER
WEST VIRGINIA,54,644,CUZZART,77,PRESTON
WEST VIRGINIA,54,645,CYCLONE,109,WYOMING
WEST VIRGINIA,54,646,DAILEY,83,RANDOLPH
WEST VIRGINIA,54,647,DALLAS,51,MARSHALL
WEST VIRGINIA,54,649,DANESE,19,FAYETTE
WEST VIRGINIA,54,648,DANIELS,81,RALEIGH
WEST VIRGINIA,54,650,DANVILLE,5,BOONE
WEST VIRGINIA,54,659,DAVIN,45,LOGAN
WEST VIRGINIA,54,660,DAVIS,93,TUCKER
WEST VIRGINIA,54,665,DAVISVILLE,107,WOOD
WEST VIRGINIA,54,670,DAVY,47,MCDOWELL
WEST VIRGINIA,54,672,DAWES,39,KANAWHA
WEST VIRGINIA,54,673,DAWMONT,33,HARRISON
WEST VIRGINIA,54,675,DECOTA,39,KANAWHA
WEST VIRGINIA,54,676,DEEP WATER,19,FAYETTE
WEST VIRGINIA,54,677,DEHUE,45,LOGAN
WEST VIRGINIA,54,680,DELBARTON,59,MINGO
WEST VIRGINIA,54,685,DELLSLOW,61,MONONGALIA
WEST VIRGINIA,54,763,DELORME,59,MINGO
WEST VIRGINIA,54,684,DELRAY,27,HAMPSHIRE
WEST VIRGINIA,54,690,DESPARD,33,HARRISON
WEST VIRGINIA,54,693,DIANA,101,WEBSTER
WEST VIRGINIA,54,689,DILLE,15,CLAY
WEST VIRGINIA,54,691,DINGESS,59,MINGO
WEST VIRGINIA,54,692,DIXIE,67,NICHOLAS
WEST VIRGINIA,54,694,DORCAS,23,GRANT
WEST VIRGINIA,54,699,DOROTHY,81,RALEIGH
WEST VIRGINIA,54,695,DOTHAN,19,FAYETTE
WEST VIRGINIA,54,703,DOUGLAS,93,TUCKER
WEST VIRGINIA,54,701,DRENNEN,67,NICHOLAS
WEST VIRGINIA,54,688,DROOP,75,POCAHONTAS
WEST VIRGINIA,54,696,DRY CREEK,81,RALEIGH
WEST VIRGINIA,54,697,DRYBRANCH,39,KANAWHA
WEST VIRGINIA,54,698,DRYFORK,83,RANDOLPH
WEST VIRGINIA,54,704,DUCK,15,CLAY
WEST VIRGINIA,54,707,DUHRING,55,MERCER
WEST VIRGINIA,54,700,DUNBAR,39,KANAWHA
WEST VIRGINIA,54,708,DUNCAN,35,JACKSON
WEST VIRGINIA,54,705,DUNLOW,99,WAYNE
WEST VIRGINIA,54,706,DUNMORE,75,POCAHONTAS
WEST VIRGINIA,54,710,DURBIN,75,POCAHONTAS
WEST VIRGINIA,54,717,EARLING,45,LOGAN
WEST VIRGINIA,54,720,EAST BANK,39,KANAWHA
WEST VIRGINIA,54,725,EAST LYNN,99,WAYNE
WEST VIRGINIA,54,740,EAST VIEW,33,HARRISON
WEST VIRGINIA,54,724,EASTGULF,81,RALEIGH
WEST VIRGINIA,54,750,ECCLES,81,RALEIGH
WEST VIRGINIA,54,760,ECKMAN,47,MCDOWELL
WEST VIRGINIA,54,1708,EDITH,109,WYOMING
WEST VIRGINIA,54,765,EDMOND,19,FAYETTE
WEST VIRGINIA,54,767,EGLON,77,PRESTON
WEST VIRGINIA,54,770,ELBERT,47,MCDOWELL
WEST VIRGINIA,54,778,ELEANOR,79,PUTNAM
WEST VIRGINIA,54,780,ELIZABETH,105,WIRT
WEST VIRGINIA,54,790,ELK GARDEN,57,MINERAL
WEST VIRGINIA,54,800,ELKHORN,47,MCDOWELL
WEST VIRGINIA,54,810,ELKINS,83,RANDOLPH
WEST VIRGINIA,54,818,ELLAMORE,83,RANDOLPH
WEST VIRGINIA,54,820,ELLENBORO,85,RITCHIE
WEST VIRGINIA,54,821,ELM GROVE,69,OHIO
WEST VIRGINIA,54,822,ELMIRA,7,BRAXTON
WEST VIRGINIA,54,828,ELTON,89,SUMMERS
WEST VIRGINIA,54,823,EMMETT,45,LOGAN
WEST VIRGINIA,54,824,ENGLISH,47,MCDOWELL
WEST VIRGINIA,54,825,ENTERPRISE,33,HARRISON
WEST VIRGINIA,54,827,ERBACON,101,WEBSTER
WEST VIRGINIA,54,826,ESKDALE,39,KANAWHA
WEST VIRGINIA,54,830,ETHEL,45,LOGAN
WEST VIRGINIA,54,829,EUREKA,73,PLEASANTS
WEST VIRGINIA,54,831,EVANS,35,JACKSON
WEST VIRGINIA,54,832,EVERETTVILLE,61,MONONGALIA
WEST VIRGINIA,54,834,EXCHANGE,7,BRAXTON
WEST VIRGINIA,54,835,FAIRDALE,81,RALEIGH
WEST VIRGINIA,54,837,FAIRLEA,25,GREENBRIER
WEST VIRGINIA,54,840,FAIRMONT,49,MARION
WEST VIRGINIA,54,850,FAIRVIEW,49,MARION
WEST VIRGINIA,54,859,FALLING ROCK,39,KANAWHA
WEST VIRGINIA,54,2275,FALLING SPRING,25,GREENBRIER
WEST VIRGINIA,54,864,FALLING WATERS,3,BERKELEY
WEST VIRGINIA,54,855,FALLS MILL,7,BRAXTON
WEST VIRGINIA,54,870,FALLS VIEW,19,FAYETTE
WEST VIRGINIA,54,874,FANROCK,109,WYOMING
WEST VIRGINIA,54,880,FARMINGTON,49,MARION
WEST VIRGINIA,54,890,FAYETTEVILLE,19,FAYETTE
WEST VIRGINIA,54,895,FENWICK,67,NICHOLAS
WEST VIRGINIA,54,897,FERRELLSBURG,43,LINCOLN
WEST VIRGINIA,54,898,FILBERT,47,MCDOWELL
WEST VIRGINIA,54,901,FISHER,31,HARDY
WEST VIRGINIA,54,899,FIVE FORKS,13,CALHOUN
WEST VIRGINIA,54,908,FLAT TOP,55,MERCER
WEST VIRGINIA,54,910,FLATWOODS,7,BRAXTON
WEST VIRGINIA,54,920,FLEMINGTON,91,TAYLOR
WEST VIRGINIA,54,922,FLOWER,7,BRAXTON
WEST VIRGINIA,54,930,FOLLANSBEE,9,BROOKE
WEST VIRGINIA,54,931,FOLSOM,103,WETZEL
WEST VIRGINIA,54,932,FOREST HILL,89,SUMMERS
WEST VIRGINIA,54,934,FORT ASHBY,57,MINERAL
WEST VIRGINIA,54,940,FORT GAY,99,WAYNE
WEST VIRGINIA,54,939,FORT SEYBERT,71,PENDLETON
WEST VIRGINIA,54,941,FORT SPRING,25,GREENBRIER
WEST VIRGINIA,54,942,FOSTER,5,BOONE
WEST VIRGINIA,54,945,FOUR STATES,49,MARION
WEST VIRGINIA,54,944,FRAMETOWN,7,BRAXTON
WEST VIRGINIA,54,946,FRANK,75,POCAHONTAS
WEST VIRGINIA,54,947,FRANKFORD,25,GREENBRIER
WEST VIRGINIA,54,950,FRANKLIN,71,PENDLETON
WEST VIRGINIA,54,954,FRAZIERS BOTTOM,79,PUTNAM
WEST VIRGINIA,54,957,FRENCH CREEK,97,UPSHUR
WEST VIRGINIA,54,959,FRENCHTON,97,UPSHUR
WEST VIRGINIA,54,961,FRIENDLY,95,TYLER
WEST VIRGINIA,54,965,GALLAGHER,39,KANAWHA
WEST VIRGINIA,54,968,GALLIPOLIS FERRY,53,MASON
WEST VIRGINIA,54,966,GALLOWAY,1,BARBOUR
WEST VIRGINIA,54,967,GANDEEVILLE,87,ROANE
WEST VIRGINIA,54,969,GAP MILLS,63,MONROE
WEST VIRGINIA,54,1480,GARDNER JUNCTION,55,MERCER
WEST VIRGINIA,54,975,GARRISON,5,BOONE
WEST VIRGINIA,54,970,GARY,47,MCDOWELL
WEST VIRGINIA,54,990,GAULEY BRIDGE,19,FAYETTE
WEST VIRGINIA,54,992,GAULEY MILLS,101,WEBSTER
WEST VIRGINIA,54,991,GAY,35,JACKSON
WEST VIRGINIA,54,995,GEM,7,BRAXTON
WEST VIRGINIA,54,993,GENOA,99,WAYNE
WEST VIRGINIA,54,994,GERRARDSTOWN,3,BERKELEY
WEST VIRGINIA,54,996,GHENT,81,RALEIGH
WEST VIRGINIA,54,1000,GILBERT,59,MINGO
WEST VIRGINIA,54,1005,GILBOA,67,NICHOLAS
WEST VIRGINIA,54,1006,GILLIAM,47,MCDOWELL
WEST VIRGINIA,54,1007,GIVEN,35,JACKSON
WEST VIRGINIA,54,1008,GLADY,83,RANDOLPH
WEST VIRGINIA,54,1010,GLASGOW,39,KANAWHA
WEST VIRGINIA,54,1012,GLEN,15,CLAY
WEST VIRGINIA,54,1015,GLEN ALUM,59,MINGO
WEST VIRGINIA,54,1022,GLEN DANIEL,81,RALEIGH
